1908, 1, 1,.139,    6329,00, 0,   11,   38,    6,   21, 0.406, 336.9,  14.8,  18.7,   9.7
1908, 1, 1,.139,    6329,10, 0,    5,   60,    2,   33, 0.415,   2.2,   4.1,  21.2,  -1.0
1908, 1, 1,.139,    6331,00, 1,    0,   23,    0,   12, 0.246, 329.7,  12.3,   9.0,   7.2
1908, 1, 1,.139,    6331,20, 0,    2,    7,    1,    4, 0.258,  27.3, 358.2,  10.0,  -6.9
1908, 1, 1,.139,    6333,00, 4,   40,  275,   44,  303, 0.890,  95.2, 302.1,  -6.1, -63.0
1908, 1, 1,.139,    6334,00, 9,    0,    8,    0,    7, 0.775, 262.7,  56.0,  -7.7,  50.9
1908, 1, 2,.430,    6333,00, 4,   30,  346,   21,  250, 0.715,  95.6, 302.4,  -6.4, -45.7
1908, 1, 2,.430,    6335,00, 0,   11,   64,   19,  113, 0.954,  75.0, 276.9,  13.2, -71.2
1908, 1, 2,.430,    6336,00, 0,    5,   27,    8,   49, 0.958,  79.8, 275.6,   8.8, -72.5
1908, 1, 2,.430,    6337,00, 0,    0,   28,    0,   90, 0.984,  80.5, 268.9,   8.7, -79.2
1908, 1, 2,.430,   72601,00, 0,    0,    9,    0,   15, 0.955, 262.9,  61.2,  -7.8,  73.1
1908, 1, 2,.430,   72602,00, 0,    0,   14,    0,    7, 0.114, 123.6, 342.6,  -7.0,  -5.5
1908, 1, 3,.450,    6333,00, 4,   28,  304,   16,  181, 0.541,  96.9, 302.0,  -6.7, -32.7
1908, 1, 3,.450,    6335,00, 0,   11,   85,   11,   87, 0.870,  72.1, 276.3,  13.7, -58.4
1908, 1, 3,.450,    6336,00, 0,    7,   43,    7,   44, 0.873,  77.9, 275.0,   8.8, -59.7
1908, 1, 3,.450,    6337,00, 0,    5,   41,    6,   57, 0.927,  79.9, 267.6,   8.0, -67.1
1908, 1, 3,.450,    6338,00, 1,   27,  141,   51,  269, 0.963,  77.1, 261.4,  11.4, -73.3
1908, 1, 3,.450,    6339,00, 4,    0,   36,    0,   63, 0.958,  81.2, 262.1,   7.4, -72.6
1908, 1, 3,.450,    6340,00, 0,    0,    9,    0,   31, 0.987,  76.9, 255.1,  12.3, -79.6
1908, 1, 4,.472,    6333,00, 4,   30,  405,   15,  216, 0.333, 100.2, 301.9,  -6.8, -19.3
1908, 1, 4,.472,    6335,00, 0,   14,  102,   10,   76, 0.742,  67.8, 276.2,  13.7, -45.0
1908, 1, 4,.472,    6336,00, 0,    0,   26,    0,   20, 0.743,  74.7, 274.7,   8.8, -46.5
1908, 1, 4,.472,    6337,00, 0,    5,   37,    4,   33, 0.816,  77.7, 267.6,   7.9, -53.6
1908, 1, 4,.472,    6338,00, 1,   45,  247,   45,  252, 0.869,  74.5, 262.5,  11.6, -58.7
1908, 1, 4,.472,    6339,00, 4,   10,  101,   10,  104, 0.867,  79.6, 261.9,   7.2, -59.3
1908, 1, 4,.472,    6340,00, 0,    0,   33,    0,   42, 0.914,  75.3, 256.6,  11.9, -64.6
1908, 1, 4,.472,    6341,00, 7,    0,   43,    0,   45, 0.882, 248.9,  22.5, -20.3,  61.3
1908, 1, 4,.472,    6342,00, 4,    6,   62,    3,   32, 0.255, 261.3, 335.9,  -5.7,  14.7
1908, 1, 5,.253,    6333,00, 4,   82,  530,   41,  270, 0.171, 109.9, 301.7,  -7.0,  -9.3
1908, 1, 5,.253,    6335,00, 0,   24,  120,   15,   77, 0.626,  62.7, 276.1,  13.6, -34.9
1908, 1, 5,.253,    6336,00, 0,    8,   15,    5,   10, 0.621,  71.3, 274.5,   8.5, -36.5
1908, 1, 5,.253,    6337,00, 0,    7,   31,    4,   22, 0.701,  75.6, 267.8,   7.3, -43.2
1908, 1, 5,.253,    6338,00, 1,   69,  360,   54,  286, 0.777,  72.1, 262.0,  11.4, -49.0
1908, 1, 5,.253,    6339,00, 4,   38,  166,   30,  132, 0.769,  77.8, 261.8,   6.9, -49.2
1908, 1, 5,.253,    6340,00, 0,   12,   71,   11,   67, 0.840,  73.1, 255.7,  12.0, -55.3
1908, 1, 5,.253,    6340,10, 9,    0,   15,    0,   15, 0.841,  78.2, 254.8,   7.8, -56.2
1908, 1, 5,.253,    6341,00, 7,    5,   30,    8,   55, 0.960, 250.9,  25.0, -19.4,  74.0
1908, 1, 5,.253,    6342,00, 4,   53,  174,   29,   97, 0.439, 267.4, 337.1,  -4.5,  26.1
1908, 1, 5,.253,    6343,00, 2,    0,   16,    0,   24, 0.933,  95.7, 241.9,  -6.7, -69.1
1908, 1, 5,.253,    6344,00, 0,    8,   29,   33,  125, 0.992, 106.3, 227.3, -16.6, -83.7
1908, 1, 5,.253,   72603,00, 2,    1,   17,    1,   10, 0.522, 334.9, 325.1,  24.6,  14.1
1908, 1, 5,.253,   72604,00, 0,    0,    7,    0,    4, 0.475,  93.4, 282.6,  -4.9, -28.4
1908, 1, 6,.142,    6333,00, 4,    6,  231,    3,  116, 0.078, 215.1, 301.8,  -7.5,   2.6
1908, 1, 6,.142,    6335,00, 0,   26,  128,   14,   73, 0.481,  52.8, 276.0,  13.4, -23.2
1908, 1, 6,.142,    6336,00, 0,    0,    5,    0,    3, 0.469,  63.5, 274.1,   8.6, -25.1
1908, 1, 6,.142,    6337,00, 0,    5,   30,    2,   18, 0.544,  69.3, 268.3,   7.8, -30.9
1908, 1, 6,.142,    6338,00, 1,   97,  542,   63,  358, 0.654,  67.8, 261.1,  11.3, -38.1
1908, 1, 6,.142,    6339,00, 4,   29,  157,   18,  102, 0.626,  74.6, 261.8,   6.5, -37.4
1908, 1, 6,.142,    6340,10, 9,    6,   42,    4,   30, 0.714,  74.6, 255.1,   8.2, -44.1
1908, 1, 6,.142,    6342,00, 4,   43,  155,   27,   98, 0.620, 267.1, 337.6,  -4.8,  38.4
1908, 1, 6,.142,    6343,00, 2,   18,   58,   16,   52, 0.825,  95.3, 243.4,  -6.5, -55.8
1908, 1, 6,.142,    6344,00, 0,   18,  108,   29,  176, 0.947, 106.3, 227.6, -16.7, -71.6
1908, 1, 6,.142,   72605,00, 0,    7,   34,    5,   24, 0.708, 264.6, 344.4,  -6.5,  45.2
1908, 1, 7,.172,    6333,00, 4,    8,   68,    4,   37, 0.304, 259.0, 303.2,  -7.1,  17.5
1908, 1, 7,.172,    6335,00, 0,   26,   95,   14,   50, 0.335,  27.6, 276.5,  13.4,  -9.2
1908, 1, 7,.172,    6337,00, 0,    0,    5,    0,    3, 0.429,  56.9, 264.3,   9.9, -21.4
1908, 1, 7,.172,    6338,00, 1,   81,  503,   46,  286, 0.470,  57.1, 262.0,  11.2, -23.7
1908, 1, 7,.172,    6339,00, 4,   23,  116,   12,   65, 0.449,  65.6, 261.4,   7.1, -24.3
1908, 1, 7,.172,    6340,10, 9,    4,   19,    2,   11, 0.546,  68.0, 254.9,   8.4, -30.8
1908, 1, 7,.172,    6342,00, 4,   26,  191,   22,  156, 0.793, 266.8, 338.3,  -4.9,  52.6
1908, 1, 7,.172,    6343,00, 2,    0,   25,    0,   17, 0.659,  95.2, 244.4,  -6.4, -41.3
1908, 1, 7,.172,    6344,00, 0,   16,   95,   15,   92, 0.856, 106.9, 227.0, -16.5, -58.7
1908, 1, 8,.131,    6333,00, 4,    0,   63,    0,   36, 0.481, 260.3, 301.7,  -8.2,  28.6
1908, 1, 8,.131,    6335,00, 0,   25,   76,   13,   40, 0.310, 349.0, 276.6,  13.7,   3.5
1908, 1, 8,.131,    6338,00, 1,   99,  569,   52,  300, 0.329,  34.9, 262.0,  11.7, -11.1
1908, 1, 8,.131,    6339,00, 4,   33,  138,   17,   72, 0.278,  44.3, 261.8,   7.5, -11.3
1908, 1, 8,.131,    6340,10, 9,   12,   53,    6,   29, 0.374,  52.9, 255.5,   9.2, -17.6
1908, 1, 8,.131,    6342,00, 4,   43,  277,   48,  312, 0.902, 265.8, 337.7,  -5.5,  64.6
1908, 1, 8,.131,    6343,00, 2,    0,    8,    0,    5, 0.479,  94.7, 244.4,  -5.8, -28.7
1908, 1, 8,.131,    6344,00, 0,   34,  159,   25,  119, 0.731, 108.2, 226.8, -16.0, -46.3
1908, 1, 9,.128,    6335,00, 0,    9,   49,    4,   27, 0.413, 318.4, 276.3,  14.0,  16.4
1908, 1, 9,.128,    6338,00, 1,   79,  507,   40,  263, 0.275, 351.1, 262.4,  11.6,   2.5
1908, 1, 9,.128,    6339,00, 4,   10,  166,    5,   85, 0.206, 350.8, 261.8,   7.6,   1.9
1908, 1, 9,.128,    6342,00, 4,   16,  234,   35,  518, 0.976, 265.7, 337.6,  -5.1,  77.7
1908, 1, 9,.128,    6344,00, 0,   25,  148,   15,   91, 0.572, 112.4, 226.5, -16.1, -33.4
1908, 1,10,.477,    6335,00, 0,    8,   34,    5,   22, 0.624, 298.5, 276.5,  13.8,  34.4
1908, 1,10,.477,    6338,00, 1,   84,  472,   46,  262, 0.435, 306.4, 263.0,  11.0,  20.9
1908, 1,10,.477,    6339,00, 4,   23,  180,   12,   97, 0.373, 298.1, 261.4,   6.1,  19.3
1908, 1,10,.477,    6344,00, 0,   25,  169,   13,   90, 0.336, 127.9, 226.1, -16.0, -16.0
1908, 1,10,.477,    6346,00, 0,    0,   27,    0,   69, 0.978,  68.4, 166.7,  20.1, -75.4
1908, 1,11,.496,    6338,00, 1,   65,  425,   40,  268, 0.609, 294.8, 263.0,  11.2,  34.3
1908, 1,11,.496,    6339,00, 4,    8,   71,    4,   43, 0.564, 287.9, 261.4,   6.3,  32.7
1908, 1,11,.496,    6344,00, 0,   20,  196,   10,  100, 0.200, 166.9, 226.0, -15.6,  -2.7
1908, 1,11,.496,    6346,00, 0,    9,   40,   11,   50, 0.913,  65.8, 166.3,  20.0, -62.4
1908, 1,11,.496,    6348,00, 0,    9,   43,   10,   49, 0.887,  99.2, 165.9, -10.2, -62.8
1908, 1,11,.496,    6349,00, 1,    0,   94,    0,  353, 0.990,  93.8, 146.4,  -4.4, -82.3
1908, 1,11,.496,   72606,00, 0,    0,    8,    0,    4, 0.150, 320.4, 234.2,   2.3,   5.5
1908, 1,11,.496,   72607,00, 0,    0,   18,    0,   10, 0.291, 157.2, 221.8, -19.9,  -6.9
1908, 1,12,.503,    6338,00, 1,   30,  303,   23,  234, 0.770, 288.8, 263.5,  11.4,  48.0
1908, 1,12,.503,    6339,00, 4,    5,   71,    3,   53, 0.741, 281.6, 262.3,   5.5,  46.8
1908, 1,12,.503,    6344,00, 0,   16,  177,    8,   92, 0.271, 223.6, 226.7, -15.7,  11.2
1908, 1,12,.503,    6346,00, 0,    6,   82,    5,   72, 0.814,  61.8, 165.8,  19.8, -49.7
1908, 1,12,.503,    6348,00, 0,   12,   70,    9,   54, 0.753,  99.8, 166.5, -10.3, -49.0
1908, 1,12,.503,    6349,00, 1,   23,  185,   32,  261, 0.932,  92.9, 146.5,  -4.3, -69.0
1908, 1,13,.462,    6338,00, 1,   20,  266,   21,  283, 0.883, 285.4, 263.0,  11.3,  60.2
1908, 1,13,.462,    6344,00, 0,   18,  128,    9,   71, 0.437, 242.1, 226.5, -16.0,  23.7
1908, 1,13,.462,    6346,00, 0,    8,   79,    5,   56, 0.693,  54.7, 165.8,  20.0, -37.0
1908, 1,13,.462,    6348,00, 0,    0,   48,    0,   30, 0.585, 100.8, 167.1, -10.0, -35.7
1908, 1,13,.462,    6349,00, 1,   30,  312,   27,  284, 0.829,  92.7, 146.6,  -4.8, -56.2
1908, 1,14,.542,    6338,00, 1,   11,  124,   22,  252, 0.970, 283.0, 263.3,  11.4,  74.7
1908, 1,14,.542,    6344,00, 0,   14,   82,    8,   53, 0.627, 249.8, 226.4, -16.2,  37.8
1908, 1,14,.542,    6346,00, 0,   10,   55,    5,   33, 0.548,  41.9, 165.7,  19.8, -22.9
1908, 1,14,.542,    6348,00, 0,    0,   11,    0,    6, 0.373, 104.7, 167.1,  -9.8, -21.5
1908, 1,14,.542,    6349,00, 1,   65,  383,   44,  260, 0.664,  91.2, 146.9,  -4.3, -41.7
1908, 1,15,.515,    6344,00, 0,   16,   82,   12,   65, 0.775, 252.7, 226.3, -16.4,  50.5
1908, 1,15,.515,    6346,00, 0,    7,   37,    3,   21, 0.448,  22.3, 165.4,  19.8, -10.4
1908, 1,15,.515,    6349,00, 1,   50,  415,   28,  237, 0.480,  90.3, 147.0,  -4.3, -28.8
1908, 1,16,.247,    6344,00, 0,   11,   36,   10,   36, 0.866, 253.9, 226.3, -16.4,  60.1
1908, 1,16,.247,    6346,00, 0,    9,   18,    4,   10, 0.421,   2.7, 165.0,  20.0,  -1.2
1908, 1,16,.247,    6349,00, 1,   91,  422,   48,  225, 0.331,  88.8, 146.8,  -4.2, -19.4
1908, 1,16,.247,    6350,00, 3,   17,   54,    8,   28, 0.226, 179.6, 166.1, -17.9,  -0.1
1908, 1,17,.240,    6344,00, 0,    4,   14,    6,   23, 0.949, 254.2, 225.3, -16.5,  72.2
1908, 1,17,.240,    6349,00, 1,   82,  441,   41,  222, 0.102,  80.8, 147.3,  -4.0,  -5.8
1908, 1,17,.240,    6350,00, 3,   12,   55,    6,   29, 0.311, 225.2, 166.5, -17.5,  13.4
1908, 1,17,.240,    6351,00, 2,   10,   33,    9,   31, 0.842, 253.4, 210.5, -16.6,  57.4
1908, 1,17,.240,    6353,00, 2,    0,   17,    0,   20, 0.903,  96.6,  88.1,  -8.1, -65.0
1908, 1,17,.240,   72608,00, 2,    0,   14,    0,    7, 0.165,  39.3, 147.1,   2.4,  -6.0
1908, 1,18,.141,    6349,00, 1,   85,  455,   42,  229, 0.116, 278.0, 147.8,  -4.1,   6.6
1908, 1,18,.141,    6350,00, 3,    0,   21,    0,   12, 0.469, 241.0, 166.7, -17.7,  25.5
1908, 1,18,.141,    6351,00, 2,   18,  104,   24,  141, 0.933, 253.7, 210.7, -17.0,  69.5
1908, 1,18,.141,    6353,00, 2,    3,   30,    2,   25, 0.790,  96.1,  88.7,  -7.9, -52.5
1908, 1,18,.141,   72609,00, 0,    0,   14,    0,    8, 0.573,  98.8, 106.2,  -9.2, -35.0
1908, 1,19,.151,    6349,00, 1,   54,  360,   28,  191, 0.341, 272.4, 147.9,  -4.0,  20.0
1908, 1,19,.151,    6351,00, 0,    1,   18,    2,   50, 0.984, 252.6, 208.9, -18.0,  81.0
1908, 1,19,.151,    6353,10, 0,    4,    7,    3,    6, 0.776,  96.7,  76.7,  -8.4, -51.2
1908, 1,20,.497,    6349,00, 1,   48,  299,   30,  189, 0.613, 270.1, 148.1,  -4.1,  37.9
1908, 1,20,.497,    6353,10, 0,    0,    8,    0,    5, 0.544,  98.3,  77.2,  -8.9, -33.0
1908, 1,21,.391,    6349,00, 1,   41,  232,   32,  183, 0.771, 269.6, 149.0,  -3.7,  50.6
1908, 1,21,.391,    6353,00, 6,    8,   47,    4,   24, 0.154, 108.7,  89.9,  -8.1,  -8.5
1908, 1,22,.137,    6349,00, 1,   28,  173,   27,  170, 0.867, 268.7, 148.9,  -3.8,  60.3
1908, 1,22,.137,    6353,00, 6,   36,  199,   18,  100, 0.061, 227.0,  91.2,  -7.8,   2.6
1908, 1,22,.137,    6354,00, 9,    8,   36,   15,   70, 0.963,  78.2,  15.5,   9.8, -73.1
1908, 1,23,.244,    6349,00, 1,   13,  100,   24,  191, 0.965, 268.2, 149.2,  -3.2,  75.1
1908, 1,23,.244,    6353,00, 6,  114,  511,   59,  269, 0.322, 260.7,  92.8,  -8.2,  18.7
1908, 1,23,.244,    6354,00, 9,   11,   56,   11,   57, 0.869,  76.6,  15.3,   8.8, -58.8
1908, 1,24,.132,    6353,00, 6,  136,  662,   78,  381, 0.493, 261.8,  92.0,  -8.9,  29.6
1908, 1,24,.132,    6354,00, 9,   18,   69,   13,   52, 0.749,  72.6,  16.0,   9.1, -46.4
1908, 1,24,.132,   72610,00, 4,    6,   23,    4,   15, 0.596,  54.0,  32.3,  15.7, -30.1
1908, 1,25,.129,    6353,00, 6,   74,  420,   50,  285, 0.681, 263.6,  92.4,  -8.5,  43.2
1908, 1,25,.129,    6354,00, 9,    8,   35,    4,   22, 0.582,  67.2,  16.4,   8.3, -32.8
1908, 1,26,.125,    6353,00, 6,   43,  329,   38,  299, 0.835, 262.7,  93.1,  -9.2,  57.0
1908, 1,26,.125,    6354,00, 9,    0,   16,    0,    9, 0.399,  52.9,  17.3,   8.5, -18.8
1908, 1,27,.128,    6353,00, 6,   38,  207,   57,  312, 0.945, 261.9,  94.5,  -9.5,  71.6
1908, 1,27,.128,    6354,00, 9,    0,    7,    0,    4, 0.260,  19.4,  17.9,   8.4,  -5.0
1908, 1,27,.128,   72611,00, 0,    1,   12,    1,    8, 0.612,  91.5, 345.0,  -5.5, -37.9
1908, 1,29,.524,    6356,00, 1,   15,  103,   25,  174, 0.951,  63.3, 283.9,  23.1, -67.5
1908, 1,30,.126,    6356,00, 1,   26,  170,   31,  207, 0.912,  61.2, 283.0,  23.2, -60.4
1908, 1,30,.126,    6357,00, 0,    4,    7,    9,   18, 0.975,  77.1, 267.7,  11.1, -75.7
1908, 1,31,.129,    6356,00, 1,   42,  265,   35,  226, 0.808,  56.2, 283.5,  22.6, -46.7
1908, 1,31,.129,    6357,00, 0,    3,   10,    3,   12, 0.898,  74.6, 268.4,  11.0, -61.8
1908, 2, 1,.465,    6356,00, 1,   34,  396,   22,  260, 0.647,  44.4, 283.3,  22.2, -29.3
1908, 2, 1,.465,    6357,00, 0,    5,   17,    3,   13, 0.731,  69.0, 268.6,  10.8, -44.0
1908, 2, 1,.465,   72701,00, 0,    0,    6,    0,    7, 0.901, 289.3,  14.0,  14.4,  61.4
1908, 2, 1,.465,   72702,00, 0,    1,    9,    1,    5, 0.430,  60.3, 290.5,   6.6, -22.1
1908, 2, 2,.139,    6356,00, 1,   57,  328,   34,  200, 0.571,  33.5, 283.8,  22.6, -20.0
1908, 2, 2,.139,    6357,00, 0,    4,   16,    2,   11, 0.630,  63.6, 268.7,  11.2, -35.1
1908, 2, 3,.139,    6356,00, 1,   64,  337,   36,  193, 0.492,  12.9, 283.8,  22.4,  -6.8
1908, 2, 3,.139,    6357,00, 0,    0,   15,    0,    9, 0.469,  51.6, 268.6,  11.1, -22.0
1908, 2, 3,.139,    6359,00, 2,    9,   42,    6,   30, 0.704, 254.3, 335.3, -15.5,  44.7
1908, 2, 4,.484,    6356,00, 1,   25,  235,   14,  136, 0.506, 339.7, 283.8,  22.1,  10.9
1908, 2, 4,.484,    6359,00, 2,    0,   98,    0,  103, 0.880, 256.1, 335.2, -15.2,  62.3
1908, 2, 4,.484,    6360,00, 2,   30,  158,   27,  143, 0.826, 102.6, 216.7, -14.0, -56.2
1908, 2, 5,.135,    6356,00, 1,   34,  209,   20,  125, 0.561, 326.4, 283.8,  21.8,  19.5
1908, 2, 5,.135,    6359,00, 2,   24,   97,   38,  155, 0.949, 256.1, 337.0, -15.2,  72.7
1908, 2, 5,.135,    6360,00, 2,   44,  161,   32,  119, 0.729, 103.2, 217.3, -14.0, -47.0
1908, 2, 6,.125,    6356,00, 1,   32,  140,   21,   94, 0.670, 312.9, 283.2,  21.7,  31.9
1908, 2, 6,.125,    6359,00, 2,    7,   66,   20,  200, 0.987, 255.4, 333.5, -15.4,  82.2
1908, 2, 6,.125,    6360,00, 2,   11,   78,    6,   47, 0.546, 105.6, 218.5, -13.9, -32.8
1908, 2, 7,.218,    6356,00, 1,    7,   21,    5,   18, 0.804, 304.5, 282.8,  22.6,  45.9
1908, 2, 7,.218,    6360,00, 2,   10,   54,    5,   29, 0.329, 118.6, 219.5, -15.3, -17.4
1908, 2, 8,.238,    6360,00, 2,    0,   15,    0,    8, 0.149, 159.4, 220.4, -14.6,  -3.1
1908, 2, 8,.238,   72703,00, 2,    3,   20,    2,   13, 0.600, 272.6, 260.4,  -3.7,  36.9
1908, 2, 9,.321,    6361,00, 0,    9,   36,    8,   33, 0.826,  88.5, 153.5,  -2.5, -55.7
1908, 2, 9,.321,    6362,00, 4,    7,   31,    3,   18, 0.468, 314.8, 229.1,  13.0,  19.9
1908, 2, 9,.321,    6363,00, 9,   25,   63,   18,   47, 0.742,  63.1, 166.0,  14.8, -43.2
