1955, 1, 1,.285,   17157,00, 6,  102,  635,   64,  398, 0.598, 234.2, 251.5, -23.3,  31.9
1955, 1, 2,.286,   17157,00, 6,   76,  420,   56,  307, 0.726, 241.0, 250.0, -23.1,  43.6
1955, 1, 3,.283,   17157,00, 6,   48,  300,   48,  297, 0.860, 244.7, 251.3, -23.5,  58.0
1955, 1, 4,.282,   17157,00, 6,   18,  135,   31,  221, 0.950, 246.1, 251.7, -23.8,  71.6
1955, 1, 4,.282,   17158,00, 5,    7,   41,    8,   43, 0.872,  65.7, 122.9,  19.1, -57.2
1955, 1, 5,.282,   17157,00, 6,    0,    7,    0,   21, 0.982, 247.0, 246.6, -23.3,  79.6
1955, 1, 5,.282,   17158,00, 5,   96,  508,   70,  370, 0.725,  58.7, 126.0,  19.3, -41.0
1955, 1, 5,.282,   17159,00, 9,    7,   56,    4,   31, 0.394, 165.1, 160.5, -26.1,  -6.5
1955, 1, 6,.334,   17158,00, 5,  192, 1012,  118,  620, 0.578,  47.6, 126.2,  19.5, -26.9
1955, 1, 6,.334,   17159,00, 9,   23,  102,   13,   56, 0.398, 199.8, 161.7, -25.8,   8.6
1955, 1, 6,.334,   17160,00, 9,    0,    5,    0,    3, 0.501, 166.5, 145.1, -33.0,  -8.0
1955, 1, 6,.334,  135501,00, 0,    3,   21,    2,   12, 0.456, 179.1, 152.6, -31.0,  -0.5
1955, 1, 7,.279,   17158,00, 5,  198, 1306,  112,  737, 0.465,  30.9, 126.0,  19.7, -14.7
1955, 1, 7,.279,   17159,00, 9,   19,   95,   11,   55, 0.494, 221.3, 161.9, -25.5,  21.2
1955, 1, 7,.279,   17160,00, 9,    3,   18,    2,   11, 0.506, 182.3, 142.1, -34.3,   1.4
1955, 1, 7,.279,   17161,00, 2,   44,  267,  122,  729, 0.983,  52.2,  66.9,  36.0, -73.8
1955, 1, 8,.286,   17158,00, 5,  186, 1076,  102,  589, 0.409, 359.3, 127.7,  20.1,   0.3
1955, 1, 8,.286,   17160,00, 9,    6,   36,    4,   22, 0.546, 203.1, 142.4, -34.1,  15.0
1955, 1, 8,.286,   17161,00, 2,  105,  663,  156,  980, 0.940,  49.2,  65.7,  36.1, -61.7
1955, 1, 9,.491,   17158,00, 0,  153,  814,   88,  466, 0.487, 326.3, 128.2,  19.9,  16.7
1955, 1, 9,.491,   17160,00, 9,    9,   31,    6,   21, 0.656, 221.4, 142.7, -33.1,  31.2
1955, 1, 9,.491,   17161,00, 2,  157,  874,  157,  871, 0.864,  43.4,  64.2,  36.1, -47.3
1955, 1,10,.282,   17158,00, 0,  130,  629,   82,  396, 0.606, 312.0, 129.8,  20.2,  28.7
1955, 1,10,.282,   17161,00, 2,  129,  978,  108,  817, 0.801,  37.8,  63.8,  35.9, -37.3
1955, 1,11,.283,   17158,00, 0,   96,  500,   71,  367, 0.730, 303.6, 128.4,  20.5,  40.5
1955, 1,11,.283,   17161,00, 2,  176, 1111,  128,  806, 0.723,  28.3,  63.0,  35.6, -24.9
1955, 1,12,.279,   17158,00, 0,   53,  301,   52,  292, 0.855, 297.5, 128.9,  20.7,  54.1
1955, 1,12,.279,   17161,00, 2,  183, 1014,  123,  681, 0.667,  15.9,  61.8,  35.5, -13.0
1955, 1,13,.282,   17158,00, 0,   53,  234,   79,  350, 0.941, 293.7, 128.5,  20.5,  66.9
1955, 1,13,.282,   17161,00, 2,  140,  943,   92,  616, 0.643,   0.1,  61.5,  35.4,  -0.1
1955, 1,14,.503,   17158,00, 0,    1,   24,    9,  114, 0.994, 290.6, 127.0,  19.8,  81.5
1955, 1,14,.503,   17161,00, 2,  159,  826,  108,  560, 0.675, 341.8,  60.5,  35.4,  15.0
1955, 1,15,.283,   17161,00, 2,  119,  789,   86,  569, 0.719, 332.3,  59.4,  35.2,  24.1
1955, 1,16,.285,   17161,00, 2,  116,  644,   95,  526, 0.789, 323.2,  57.5,  35.3,  35.4
1955, 1,17,.483,   17161,00, 2,   84,  581,   90,  617, 0.881, 314.6,  56.4,  35.1,  50.1
1955, 1,18,.419,   17161,00, 2,   55,  269,   79,  386, 0.936, 310.5,  54.4,  35.1,  60.4
1955, 1,19,.457,   17161,00, 2,   25,  147,   73,  426, 0.985, 307.5,  54.1,  35.6,  73.8
1955, 1,20,.284,   17162,00, 0,    3,   18,    7,   34, 0.961, 113.2, 254.7, -23.7, -74.7
1955, 1,21,.342,   17162,00, 0,    3,   24,    4,   26, 0.878, 114.2, 254.4, -23.8, -61.1
1955, 1,22,.328,   17162,00, 0,    3,   30,    3,   24, 0.767, 116.3, 253.9, -23.5, -48.6
1955, 1,23,.273,   17162,00, 0,    4,   16,    3,   11, 0.635, 120.7, 253.6, -23.4, -36.5
1955, 1,23,.273,   17163,00, 5,    1,    7,    1,    5, 0.664,  30.4, 267.3,  29.9, -22.8
1955, 1,24,.287,   17162,00, 0,    8,   24,    5,   14, 0.483, 130.2, 253.0, -23.3, -23.7
1955, 1,24,.287,   17163,00, 5,   50,  231,   31,  142, 0.578,   9.7, 270.3,  29.2,  -6.4
1955, 1,25,.378,   17163,00, 5,   50,  341,   31,  211, 0.586, 347.4, 270.7,  29.3,   8.4
