2010, 2,16,.500,   11048, B,  ,    0,   14,    0,   10, 0.689,  49.3, 100.0,  21.0, -34.0
2010, 2,17,.500,   11046, A,  ,    0,   26,    0,   30, 0.897, 298.7, 179.0,  22.0,  58.0
2010, 2,17,.500,   11048, A,  ,    0,   16,    0,   10, 0.585,  40.8,  97.0,  20.0, -24.0
2010, 2,17,.500,   11049, B,  ,    0,   78,    0,   40, 0.211, 171.0, 119.0, -19.0,  -2.0
2010, 2,18,.500,   11049, B,  ,    0,  114,    0,   60, 0.300, 225.2, 121.0, -19.0,  13.0
2010, 2,19,.500,   11049, B,  ,    0,  106,    0,   60, 0.455, 241.4, 120.0, -19.0,  25.0
2010, 2,20,.500,   11049, B,  ,    0,   93,    0,   60, 0.626, 248.3, 120.0, -19.0,  38.0
2010, 2,21,.500,   11049, B,  ,    0,   60,    0,   50, 0.795, 252.7, 121.0, -18.0,  53.0
2010, 2,22,.500,   11049, B,  ,    0,   16,    0,   20, 0.913, 253.4, 122.0, -18.0,  67.0
2010, 2,23,.500,   11049, B,  ,    0,    4,    0,   10, 0.972, 253.1, 120.0, -18.0,  78.0
2010, 2,23,.500,   11050, B,  ,    0,   38,    0,   20, 0.275, 226.0,  54.0, -18.0,  12.0
2010, 2,24,.500,   11049, B,  ,    0,    0,    0,   10, 1.000, 251.0, 120.0, -19.0,  91.0
2010, 2,24,.500,   11050, B,  ,    0,   17,    0,   10, 0.481, 243.1,  55.0, -19.0,  27.0
2010, 2,24,.500,   11051, B,  ,    0,   69,    0,  100, 0.937,  68.8, 322.0,  17.0, -66.0
2010, 2,25,.500,   11050, B,  ,    0,   30,    0,   20, 0.651, 249.1,  55.0, -19.0,  40.0
2010, 2,25,.500,   11051, B,  ,    0,   10,    0,   10, 0.850,  66.1, 321.0,  16.0, -54.0
2010, 2,26,.500,   11050, B,  ,    0,   37,    0,   30, 0.786, 251.4,  54.0, -19.0,  52.0
2010, 2,26,.500,   11051, B,  ,    0,   55,    0,   40, 0.723,  61.2, 321.0,  15.0, -41.0
2010, 2,27,.500,   11050, A,  ,    0,    0,    0,    0, 0.892, 253.4,  53.0, -18.0,  64.0
2010, 2,27,.500,   11051, B,  ,    0,   49,    0,   30, 0.570,  50.2, 322.0,  15.0, -27.0
2010, 2,28,.500,   11051, A,  ,    0,   18,    0,   10, 0.426,  28.1, 324.0,  15.0, -12.0
2010, 3, 1,.500,   11050, A,  ,    0,    0,    0,    0, 0.495, 250.2, 352.0, -16.0,  29.0
2010, 3, 1,.500,   11051, A,  ,    0,   18,    0,   10, 0.395, 357.6, 323.0,  16.0,   1.0
2010, 3, 1,.500,   11052, B,  ,    0,   35,    0,   20, 0.462, 244.5, 348.0, -18.0,  26.0
2010, 3, 1,.500,   11053, B,  ,    0,   30,    0,   20, 0.636, 243.9, 360.0, -22.0,  38.0
2010, 3, 2,.500,   11051, A,  ,    0,   17,    0,   10, 0.455, 329.3, 323.0,  16.0,  14.0
2010, 3, 2,.500,   11052, B,  ,    0,   30,    0,   20, 0.660, 250.9, 350.0, -18.0,  41.0
2010, 3, 2,.500,   11053, B,  ,    0,   37,    0,   30, 0.781, 246.3, 360.0, -23.0,  51.0
2010, 3, 3,.500,   11051, A,  ,    0,   16,    0,   10, 0.582, 308.8, 324.0,  15.0,  28.0
2010, 3, 3,.500,   11052, B,  ,    0,   11,    0,   10, 0.823, 254.3, 352.0, -17.0,  56.0
2010, 3, 3,.500,   11053, B,  ,    0,    9,    0,   10, 0.878, 248.8, 358.0, -22.0,  62.0
2010, 3, 4,.500,   11051, A,  ,    0,   13,    0,   10, 0.729, 300.1, 324.0,  16.0,  41.0
2010, 3, 4,.500,   11052, B,  ,    0,   28,    0,   40, 0.932, 254.5, 353.0, -17.0,  70.0
2010, 3, 4,.500,   11053, B,  ,    0,   20,    0,   40, 0.967, 249.1, 360.0, -22.0,  77.0
2010, 3, 5,.500,   11051, A,  ,    0,   10,    0,   10, 0.842, 294.3, 323.0,  16.0,  53.0
2010, 3, 5,.500,   11052, B,  ,    0,    3,    0,   10, 0.986, 254.9, 352.0, -16.0,  82.0
2010, 3, 5,.500,   11053, A,  ,    0,    1,    0,   10, 0.998, 248.3, 359.0, -22.0,  89.0
2010, 3,10,.500,   11054, B,  ,    0,   10,    0,   10, 0.856,  71.3, 148.0,  12.0, -56.0
2010, 3,11,.500,   11054, B,  ,    0,  146,    0,  110, 0.744,  62.3, 148.0,  15.0, -43.0
2010, 3,11,.500,   11055, B,  ,    0,   55,    0,   30, 0.365, 220.8, 206.0, -23.0,  15.0
2010, 3,12,.500,   11054, B,  ,    0,  306,    0,  190, 0.592,  52.2, 148.0,  15.0, -29.0
2010, 3,12,.500,   11055, B,  ,    0,   51,    0,   30, 0.513, 234.0, 204.0, -24.0,  27.0
2010, 3,13,.500,   11054, B,G ,    0,  411,    0,  230, 0.449,  33.8, 149.0,  15.0, -15.0
2010, 3,14,.500,   11054, B,G ,    0,  428,    0,  230, 0.361,   2.7, 149.0,  14.0,  -1.0
2010, 3,15,.500,   11054, B,G ,    0,  434,    0,  240, 0.427, 326.7, 151.0,  14.0,  14.0
2010, 3,16,.500,   11054, B,  ,    0,  150,    0,   90, 0.548, 311.8, 149.0,  15.0,  25.0
2010, 3,17,.500,   11054, B,  ,    0,  102,    0,   70, 0.680, 301.2, 148.0,  15.0,  37.0
2010, 3,17,.500,   11056, B,  ,    0,   24,    0,   20, 0.792,  62.1,  64.0,  17.0, -47.0
2010, 3,18,.500,   11054, B,  ,    0,   41,    0,   40, 0.858, 293.4, 153.0,  16.0,  55.0
2010, 3,18,.500,   11056, B,  ,    0,   74,    0,   50, 0.668,  52.8,  64.0,  18.0, -34.0
2010, 3,19,.500,   11054, A,  ,    0,    5,    0,   10, 0.961, 288.9, 156.0,  16.0,  71.0
2010, 3,19,.500,   11056, B,  ,    0,   16,    0,   10, 0.547,  40.7,  63.0,  18.0, -22.0
2010, 3,20,.500,   11054, A,  ,    0,    1,    0,   10, 0.995, 286.9, 154.0,  16.0,  82.0
2010, 3,20,.500,   11056, B,  ,    0,   53,    0,   30, 0.438,  15.4,  65.0,  18.0,  -7.0
2010, 3,21,.500,   11056, B,  ,    0,  126,    0,   70, 0.433, 346.7,  65.0,  18.0,   6.0
2010, 3,22,.500,   11056, B,  ,    0,   83,    0,   50, 0.547, 321.8,  67.0,  19.0,  21.0
2010, 3,23,.500,   11056, B,  ,    0,    7,    0,    5, 0.666, 307.1,  66.0,  18.0,  34.0
2010, 3,23,.500,   11057, B,  ,    0,    2,    0,    5, 0.969,  71.5, 319.0,  16.0, -73.0
2010, 3,24,.500,   11057, B,G ,    0,  234,    0,  240, 0.873,  67.4, 322.0,  16.0, -57.0
2010, 3,25,.500,   11057, B,  ,    0,  518,    0,  400, 0.762,  63.7, 321.0,  15.0, -45.0
2010, 3,25,.500,   11058, A,  ,    0,    1,    0,    1, 0.564, 350.5,  12.0,  27.0,   6.0
2010, 3,26,.500,   11057, B,  ,    0,  512,    0,  320, 0.600,  53.6, 323.0,  15.0, -30.0
2010, 3,26,.500,   11058, A,  ,    0,    7,    0,    5, 0.613, 328.0,  14.0,  25.0,  21.0
2010, 3,27,.500,   11057, B,  ,    0,  677,    0,  380, 0.453,  36.0, 324.0,  15.0, -16.0
2010, 3,27,.500,   11059, A,  ,    0,   74,    0,  120, 0.950, 109.9, 267.0, -21.0, -73.0
2010, 3,28,.500,   11057, B,  ,    0,  760,    0,  410, 0.375,  10.3, 322.0,  15.0,  -4.0
2010, 3,28,.500,   11059, A,  ,    0,   97,    0,  100, 0.872, 111.5, 265.0, -22.0, -61.0
2010, 3,29,.500,   11057, B,  ,    0,  530,    0,  290, 0.404, 335.4, 324.0,  15.0,  10.0
2010, 3,29,.500,   11059, A,  ,    0,  197,    0,  150, 0.754, 114.9, 265.0, -23.0, -48.0
2010, 3,30,.500,   11057, B,  ,    0,  447,    0,  260, 0.510, 314.8, 322.0,  15.0,  22.0
2010, 3,30,.500,   11059, A,  ,    0,  203,    0,  130, 0.620, 119.2, 264.0, -23.0, -36.0
2010, 3,31,.500,   11057, B,  ,    0,  375,    0,  250, 0.660, 303.4, 322.0,  16.0,  35.0
2010, 3,31,.500,   11059, A,  ,    0,  124,    0,   70, 0.455, 127.2, 264.0, -22.0, -23.0
2010, 4, 1,.500,   11057, B,  ,    0,  246,    0,  190, 0.760, 296.1, 320.0,  15.0,  45.0
2010, 4, 1,.500,   11059, A,  ,    0,   94,    0,   50, 0.314, 149.1, 264.0, -22.0, -10.0
2010, 4, 2,.500,   11057, A,  ,    0,  230,    0,  250, 0.887, 291.8, 320.0,  16.0,  59.0
2010, 4, 2,.500,   11059, B,  ,    0,   76,    0,   40, 0.290, 189.6, 264.0, -23.0,   3.0
2010, 4, 3,.500,   11057, A,  ,    0,  106,    0,  200, 0.964, 288.6, 319.0,  16.0,  72.0
2010, 4, 3,.500,   11059, A,  ,    0,   93,    0,   50, 0.364, 221.3, 262.0, -22.0,  15.0
2010, 4, 4,.500,   11057, A,  ,    0,   11,    0,   90, 0.998, 286.6, 318.0,  16.0,  84.0
2010, 4, 4,.500,   11059, A,  ,    0,   51,    0,   30, 0.526, 235.3, 262.0, -23.0,  28.0
2010, 4, 4,.500,   11060, B,  ,    0,   78,    0,   90, 0.900,  59.4, 176.0,  24.0, -58.0
2010, 4, 5,.500,   11059, A,  ,    0,   44,    0,   30, 0.677, 239.4, 261.0, -25.0,  40.0
2010, 4, 5,.500,   11060, B,  ,    0,   70,    0,   60, 0.807,  52.6, 176.0,  25.0, -45.0
2010, 4, 5,.500,   11061, B,  ,    0,   92,    0,   50, 0.391, 331.7, 232.0,  14.0,  11.0
2010, 4, 6,.500,   11059, A,  ,    0,   12,    0,   10, 0.790, 243.0, 259.0, -25.0,  51.0
2010, 4, 6,.500,   11060, B,  ,    0,   42,    0,   30, 0.704,  42.6, 176.0,  26.0, -32.0
2010, 4, 6,.500,   11061, B,  ,    0,  188,    0,  110, 0.518, 310.4, 232.0,  14.0,  24.0
2010, 4, 7,.500,   11060, A,  ,    0,   16,    0,   10, 0.545,  23.9, 181.0,  24.0, -14.0
2010, 4, 7,.500,   11061, B,  ,    0,  101,    0,   70, 0.685, 296.4, 234.0,  13.0,  39.0
2010, 4, 8,.500,   11060, A,  ,    0,    0,    0,    0, 0.516,   0.0, 181.0,  25.0,   0.0
2010, 4, 8,.500,   11061, B,  ,    0,   56,    0,   50, 0.823, 291.6, 233.0,  14.0,  52.0
2010, 4, 9,.500,   11061, A,  ,    0,   25,    0,   40, 0.946, 286.0, 237.0,  13.0,  69.0
2010, 4,10,.500,   11061, A,  ,    0,    1,    0,   10, 0.995, 283.7, 238.0,  13.0,  83.0
2010, 4,12,.500,   11062, B,  ,    0,   19,    0,   10, 0.228, 201.3, 134.0, -18.0,   5.0
2010, 4,13,.500,   11062, B,  ,    0,   36,    0,   20, 0.392, 236.0, 135.0, -18.0,  20.0
2010, 4,14,.500,   11062, B,  ,    0,   16,    0,   10, 0.580, 246.5, 136.0, -18.0,  34.0
2010, 4,28,.500,   11063, B,  ,    0,   18,    0,   10, 0.417,  33.9, 264.0,  16.0, -14.0
2010, 4,30,.500,   11064, B,  ,    0,   33,    0,   20, 0.555,  54.8, 223.0,  15.0, -28.0
2010, 5, 1,.500,   11064, B,  ,    0,   18,    0,   10, 0.422,  36.2, 223.0,  16.0, -15.0
2010, 5, 2,.500,   11064, A,  ,    0,    0,    0,    0, 0.326,   5.9, 223.0,  15.0,  -2.0
2010, 5, 2,.500,   11065, A,  ,    0,    0,    0,    0, 0.527, 206.3, 241.0, -32.0,  16.0
2010, 5, 2,.500,   11066, A,  ,    0,    0,    0,    0, 0.464, 148.1, 209.0, -27.0, -16.0
2010, 5, 2,.500,   11067, B,  ,    0,   20,    0,   20, 0.866,  60.5, 170.0,  23.0, -55.0
2010, 5, 3,.500,   11063, B,  ,    0,   11,    0,   10, 0.826, 294.9, 264.0,  18.0,  52.0
2010, 5, 3,.500,   11065, A,  ,    0,    0,    0,    0, 0.631, 220.6, 241.0, -32.0,  29.0
2010, 5, 3,.500,   11066, B,  ,    0,   36,    0,   20, 0.401, 168.8, 207.0, -27.0,  -5.0
2010, 5, 3,.500,   11067, B,  ,    0,   27,    0,   20, 0.717,  52.3, 174.0,  23.0, -38.0
2010, 5, 3,.500,   11068, A,  ,    0,    0,    0,    0, 0.968, 108.6, 135.0, -19.0, -76.0
2010, 5, 4,.500,   11063, B,  ,    0,    7,    0,   10, 0.931, 291.0, 264.0,  18.0,  66.0
2010, 5, 4,.500,   11066, B,  ,    0,   18,    0,   10, 0.395, 196.1, 205.0, -26.0,   7.0
2010, 5, 4,.500,   11067, B,  ,    0,   32,    0,   20, 0.581,  40.1, 174.0,  23.0, -24.0
2010, 5, 4,.500,   11068, B,  ,    0,    8,    0,   10, 0.908, 109.2, 133.0, -19.0, -65.0
2010, 5, 4,.500,   11069, B,G ,    0,   61,    0,   50, 0.787, 334.6, 225.0,  42.0,  27.0
2010, 5, 5,.500,   11063, B,  ,    0,    2,    0,   10, 0.989, 288.8, 264.0,  18.0,  80.0
2010, 5, 5,.500,   11066, A,  ,    0,   17,    0,   10, 0.511, 221.2, 206.0, -26.0,  22.0
2010, 5, 5,.500,   11067, B,  ,    0,   17,    0,   10, 0.492,  24.9, 171.0,  23.0, -13.0
2010, 5, 5,.500,   11068, A,  ,    0,   11,    0,   10, 0.821, 113.1, 130.0, -21.0, -54.0
2010, 5, 5,.500,   11069, B,G ,    0,  181,    0,  170, 0.845, 324.9, 224.0,  41.0,  40.0
2010, 5, 5,.500,   11070, B,  ,    0,   17,    0,   10, 0.436, 342.7, 192.0,  21.0,   8.0
2010, 5, 6,.500,   11067, B,  ,    0,   17,    0,   10, 0.449,   6.2, 168.0,  23.0,  -3.0
2010, 5, 6,.500,   11068, B,  ,    0,   14,    0,   10, 0.685, 115.8, 130.0, -20.0, -41.0
2010, 5, 6,.500,   11069, B,G ,    0,   68,    0,   80, 0.905, 320.3, 222.0,  42.0,  51.0
2010, 5, 7,.500,   11068, A,  ,    0,    0,    0,    0, 0.522, 121.8, 130.0, -19.0, -28.0
2010, 5, 7,.500,   11069, B,  ,    0,   15,    0,   30, 0.968, 315.0, 225.0,  42.0,  67.0
2010, 5, 8,.500,   11069, B,  ,    0,    7,    0,   30, 0.993, 312.0, 223.0,  41.0,  78.0
2010, 5, 8,.500,   11071, A,  ,    0,    0,    0,    0, 0.697, 244.4, 187.0, -20.0,  42.0
2010, 5,21,.500,   11072, B,  ,    0,   56,    0,   30, 0.338, 136.6, 319.0, -16.0, -14.0
2010, 5,22,.500,   11072, B,  ,    0,  191,    0,  100, 0.281, 151.6, 312.0, -16.0,  -8.0
2010, 5,23,.500,   11072, B,  ,    0,  249,    0,  130, 0.277, 213.1, 315.0, -15.0,   9.0
2010, 5,24,.500,   11072, B,  ,    0,  162,    0,   90, 0.432, 236.9, 315.0, -15.0,  22.0
2010, 5,25,.500,   11072, B,  ,    0,   94,    0,   60, 0.616, 247.1, 316.0, -15.0,  36.0
2010, 5,26,.500,   11072, A,  ,    0,   57,    0,   50, 0.818, 242.5, 319.0, -23.0,  52.0
2010, 5,27,.500,   11072, A,  ,    0,   32,    0,   40, 0.911, 254.0, 318.0, -15.0,  65.0
2010, 5,28,.500,   11072, B,  ,    0,   16,    0,   45, 0.982, 254.9, 319.0, -15.0,  79.0
2010, 5,29,.500,   11073, B,  ,    0,   31,    0,   20, 0.607,  67.0, 192.0,  13.0, -35.0
2010, 5,29,.500,   11074, B,  ,    0,   10,    0,   10, 0.860, 292.8, 284.0,  19.0,  57.0
2010, 5,29,.500,   11075, B,  ,    0,   37,    0,   20, 0.329, 185.7, 229.0, -20.0,   2.0
2010, 5,30,.500,   11073, B,  ,    0,   36,    0,   20, 0.422,  55.8, 193.0,  13.0, -21.0
2010, 5,30,.500,   11074, A,  ,    0,    5,    0,   10, 0.957, 288.0, 286.0,  17.0,  72.0
2010, 5,30,.500,   11075, B,  ,    0,   18,    0,   10, 0.419, 218.1, 230.0, -20.0,  16.0
2010, 5,31,.500,   11073, B,  ,    0,   19,    0,   10, 0.267,  35.0, 192.0,  12.0,  -9.0
2010, 5,31,.500,   11075, A,  ,    0,    0,    0,    0, 0.593, 237.7, 233.0, -19.0,  32.0
2010, 5,31,.500,   11076, B,  ,    0,   37,    0,   20, 0.335, 159.9, 194.0, -19.0,  -7.0
2010, 6, 1,.500,   11076, B,  ,    0,   37,    0,   20, 0.348, 196.4, 193.0, -20.0,   6.0
2010, 6, 2,.500,   11076, B,  ,    0,   70,    0,   40, 0.477, 228.0, 196.0, -19.0,  22.0
2010, 6, 3,.500,   11076, B,  ,    0,  299,    0,  190, 0.614, 222.9, 189.0, -27.0,  28.0
2010, 6, 4,.500,   11076, B,  ,    0,   86,    0,   70, 0.784, 245.6, 197.0, -19.0,  49.0
2010, 6, 5,.500,   11076, B,  ,    0,   13,    0,   15, 0.889, 248.5, 196.0, -19.0,  61.0
2010, 6, 5,.500,   11077, A,  ,    0,   12,    0,   10, 0.768, 296.5, 181.0,  20.0,  47.0
2010, 6, 6,.500,   11076, B,  ,    0,   46,    0,   90, 0.966, 250.3, 195.0, -19.0,  74.0
2010, 6, 7,.500,   11076, B,  ,    0,    2,    0,   20, 0.998, 250.9, 193.0, -19.0,  86.0
2010, 6, 8,.500,   11078, B,  ,    0,  104,    0,   80, 0.757, 240.0, 140.0, -22.0,  45.0
2010, 6, 9,.500,   11078, B,G ,    0,  166,    0,  180, 0.886, 245.9, 141.0, -21.0,  60.0
2010, 6, 9,.500,   11079, B,  ,    0,   14,    0,   10, 0.690, 230.0, 117.0, -26.0,  36.0
2010, 6,10,.500,   11078, B,  ,    0,  106,    0,  200, 0.964, 247.0, 141.0, -22.0,  73.0
2010, 6,10,.500,   11079, A,  ,    0,    0,    0,    0, 0.859, 238.9, 123.0, -26.0,  55.0
2010, 6,10,.500,   11080, B,  ,    0,   14,    0,   10, 0.714, 233.0, 107.0, -25.0,  39.0
2010, 6,11,.500,   11078, A,  ,    0,    0,    0,    5, 0.998, 247.9, 141.0, -22.0,  86.0
2010, 6,11,.500,   11080, B,  ,    0,  107,    0,  100, 0.844, 241.9, 109.0, -23.0,  54.0
2010, 6,11,.500,   11081, B,  ,    0,   68,    0,   50, 0.731, 300.1,  98.0,  22.0,  43.0
2010, 6,12,.500,   11079, B,  ,    0,    2,    0,   10, 0.993, 245.7, 123.0, -24.0,  82.0
2010, 6,12,.500,   11080, B,  ,    0,   35,    0,   50, 0.935, 245.0, 108.0, -23.0,  67.0
2010, 6,12,.500,   11081, B,  ,    0,   78,    0,   80, 0.872, 297.3,  99.0,  24.0,  58.0
2010, 6,13,.500,   11079, A,  ,    0,    1,    0,   10, 0.996, 247.0, 124.0, -23.0,  95.0
2010, 6,13,.500,   11080, A,  ,    0,    3,    0,   10, 0.980, 245.3, 105.0, -24.0,  77.0
2010, 6,13,.500,   11081, B,  ,    0,   40,    0,   90, 0.974, 294.5, 104.0,  24.0,  76.0
2010, 6,14,.500,   11081, B,  ,    0,    1,    0,   10, 0.997, 295.0, 101.0,  25.0,  86.0
2010, 6,17,.500,   11082, B,  ,    0,   15,    0,   10, 0.659,  46.8, 303.0,  28.0, -33.0
2010, 6,18,.500,   11082, A,  ,    0,   16,    0,   10, 0.567,  35.3, 300.0,  29.0, -22.0
2010, 6,19,.500,   11082, B,  ,    0,   17,    0,   10, 0.484,  18.3, 299.0,  29.0, -10.0
2010, 6,19,.500,   11083, B,  ,    0,   17,    0,   10, 0.464, 310.3, 331.0,  19.0,  22.0
2010, 6,20,.500,   11082, B,  ,    0,   54,    0,   30, 0.434, 349.7, 305.0,  27.0,   5.0
2010, 6,21,.500,   11082, B,  ,    0,   66,    0,   40, 0.551, 320.8, 307.0,  27.0,  23.0
2010, 6,22,.500,   11082, B,  ,    0,   43,    0,   30, 0.681, 307.4, 307.0,  26.0,  37.0
2010, 6,23,.500,   11082, B,  ,    0,   22,    0,   20, 0.822, 300.5, 308.0,  26.0,  52.0
2010, 6,24,.500,   11082, B,  ,    0,    7,    0,   10, 0.919, 298.5, 308.0,  27.0,  65.0
